UserID,acropoli,athen,entrance,greece,view
3771541084,0,0,0,0,0
3770735523,0,0,0,0,0
3770747503,0,0,0,0,0
3770755143,0,0,0,0,0
3770849041,0,0,0,0,0
3771662660,0,0,0,0,0
3770770479,0,0,0,0,0
3770779865,0,0,0,0,0
3292095023,0,0,0,0,0
3292117677,0,0,0,0,0
3292945476,0,0,0,0,0
2433675624,0,0,0,0,0
2433675496,0,0,0,0,0
2829537930,0,0,0,0,0
2829538310,0,0,0,0,0
11494188455,0,0,0,0,0
11494476694,0,0,0,0,0
11494181795,0,0,0,0,0
11494476485,0,0,0,0,0
11494558263,0,0,0,0,0
11494570706,0,0,0,0,0
11494578336,0,0,0,0,0
11494541456,0,0,0,0,0
11494572763,0,0,0,0,0
11429070336,0,0,0,0,0
11429040214,0,0,0,0,0
5452759540,0,0,0,0,0
5379788598,0,0,0,0,0
11429170003,0,0,0,0,0
11429035764,0,0,0,0,0
11429175363,0,0,0,0,0
11494195405,0,0,0,0,0
5350133147,0,0,0,0,0
5350124151,0,0,0,0,0
5350736476,0,0,0,0,0
5350122803,0,0,0,0,0
10428164733,0,0,0,0,0
4458396589,0,0,0,0,0
10428014596,0,0,0,0,0
10428221063,0,0,0,0,0
10427928396,0,0,0,0,0
10428041154,0,0,0,0,0
10427997426,0,0,0,0,0
10428093793,0,0,0,0,0
10428180233,0,0,0,0,0
10427994505,0,0,0,0,0
2432862785,0,0,0,0,0
10445375913,0,0,0,0,2.0
10445086536,0,0,0,0,2.0
2432861455,0,0,0,0,0
2433676300,0,0,0,0,0
2432861631,0,0,0,0,0
2433675744,0,0,0,0,0
2433676472,0,0,0,0,0
2433675946,0,0,0,0,0
50742869,0,0,0,0,0
50742923,0,0,0,0,0
50742900,0,0,0,0,0
50742944,0,0,0,0,0
2432861753,0,0,0,0,0
2433677046,0,0,0,0,0
2433679204,0,0,0,0,0
3292953130,0,0,0,0,0
3292144501,0,0,0,0,0
4459177970,0,0,0,0,0
4459178080,0,0,0,0,0
2433680752,0,0,0,0,0
2432862469,0,0,0,0,1.0
2433677360,0,0,0,0,1.0
3292055233,0,0,0,0,0
2829539120,0,0,0,0,0
3292905084,0,0,0,0,0
2829539274,0,0,0,0,0
2829538812,0,0,0,0,0
3292090591,0,0,0,0,0
3530782343,0,0,0,0,0
2976230,0,0,0,0,0
2976176,0,0,0,0,0
2976229,0,0,0,0,0
3530756445,0,0,0,0,0
3292872806,0,0,0,0,0
2976228,0,0,0,0,0
2976218,0,0,0,0,0
2976181,0,0,0,0,0
2976144,0,0,0,0,0
2976227,0,0,0,0,0
2976220,0,0,0,0,0
2976199,0,0,0,0,0
2976213,0,0,0,0,0
2976189,0,0,0,0,0
2976232,0,0,0,0,0
2976167,0,0,0,0,0
3292294323,0,0,0,0,0
6045506808,0,0,0,0,0
6044966447,0,0,0,0,0
6045528844,0,0,0,0,0
6045517224,0,0,0,0,1.0
6045501062,0,0,0,0,0
6044975521,0,0,0,0,0
6045505368,0,0,0,0,0
6044961427,0,0,0,0,0
6045526832,0,0,0,0,0
6045504436,0,0,0,0,0
6045508512,0,0,0,0,0
6045523048,0,0,0,0,0
3293118354,0,0,0,0,0
3292317977,0,0,0,0,0
3293128036,0,0,0,0,0
9960411914,0,0,0,0,0
3530758573,0,0,0,0,0
3530775049,0,0,0,0,0
3531586644,0,0,0,0,0
3530529589,0,0,0,0,0
9960455216,0,0,0,0,0
9960426144,0,0,0,0,0
50729266,0,0,0,0,0
3531584126,0,0,0,0,0
3530767989,0,0,0,0,0
50729190,0,0,0,0,0
50742712,0,0,0,0,0
50742683,0,0,0,0,0
50729239,0,0,0,0,0
50742725,0,0,0,0,0
50729167,0,0,0,0,0
3531736142,0,0,0,0,0
3531576730,0,0,0,0,0
3531574692,0,0,0,0,0
596702046,0,0,0,0,0
3769135761,0,0,0,0,0
3769935968,0,0,0,0,0
3769134635,0,0,0,0,0
3769922282,0,0,0,0,0
3769118443,0,0,0,0,0
3769113313,0,0,0,0,0
3769128287,0,0,0,0,0
3769914248,0,0,0,0,0
3769926194,0,0,0,0,0
3769911112,0,0,0,0,0
3769149129,0,0,0,0,0
3769942572,0,0,0,0,0
3769138653,0,0,0,0,0
3769932632,0,0,0,0,0
3769106675,0,0,0,0,0
2058811887,0,0,0,0,0
2252520847,0,0,0,0,0
2253323890,0,0,0,0,0
3298078412,0,0,0,0,0
4737915233,0,0,0,0,0
3581134014,0,0,0,0,0
3581135722,0,0,0,0,0
2253322020,0,0,0,0,0
5213540379,0,0,0,0,0
5214135368,0,0,0,0,0
5214135976,0,0,0,0,0
5213542757,0,0,0,0,0
5214152568,0,0,0,0,0
3581136634,0,0,0,0,0
5501212372,0,0,0,0,0
5500628375,0,0,0,0,0
5500626763,0,0,0,0,0
5500621361,0,0,0,0,0
5500622679,0,0,0,0,0
5500624097,0,0,0,0,0
5500625391,0,0,0,0,0
5501213672,0,0,0,0,0
5501223774,0,0,0,0,0
5500617031,0,0,0,0,0
5501209432,0,0,0,0,0
298037362,0,0,0,0,0
298036660,0,0,0,0,0
298035843,0,0,0,0,0
298036269,0,0,0,0,0
298037756,0,0,0,0,0
38391649,0,0,0,0,0
534444862,0,0,0,0,1.0
2843414085,0,0,0,0,0
5952559966,0,0,0,0,0
5952562236,0,0,0,0,0
4647554676,0,0,0,0,0
4647554416,0,0,0,0,0
2676126339,0,0,0,0,0
3863809775,0,0,0,0,0
5246235280,0,0,0,0,0
6528444885,0,0,0,0,0
6375741663,0,0,0,0,0
6040423813,0,0,0,0,0
6375744231,0,0,0,0,0
6300251471,0,0,0,0,0
6336162044,0,0,0,0,0
6105742094,0,0,0,0,0
6010896677,0,0,0,0,0
6099601258,0,0,0,0,0
6014452870,0,0,0,0,0
6107977467,0,0,0,0,0
2155426433,0,0,0,0,0
2155432849,0,0,0,0,0
2156224882,0,0,0,0,0
2155435775,0,0,0,0,0
2155438737,0,0,0,0,0
2155423363,0,0,0,0,0
4050389654,0,0,0,0,0
4049645675,0,0,0,0,0
4049644885,0,0,0,0,0
4050389806,0,0,0,0,0
4049643997,0,0,0,0,0
4049644957,0,0,0,0,0
4050389952,0,0,0,0,0
4050389546,0,0,0,0,0
4049645329,0,0,0,0,0
4050390886,0,0,0,0,0
4050390564,0,0,0,0,0
4050390500,0,0,0,0,0
4050390666,0,0,0,0,0
4049644769,0,0,0,0,0
4050391020,0,0,0,0,0
2676945414,0,0,0,0,0
2676129389,0,0,0,0,0
2676126953,0,0,0,0,0
2676130961,0,0,0,0,0
2676945944,0,0,0,0,0
2676127989,0,0,0,0,0
2676130413,0,0,0,0,0
2676127513,0,0,0,0,0
2676129841,0,0,0,0,0
38386804,0,0,0,0,0
38392491,0,0,0,0,0
38399148,0,0,0,0,0
38385288,0,0,0,0,0
38394496,0,0,0,0,0
38389924,0,0,0,0,0
38397358,0,0,0,0,0
38398055,0,0,0,0,0
38387743,0,0,0,0,0
38388916,0,0,0,0,0
38396135,0,0,0,0,0
5475279928,0,0,0,0,0
5213559317,0,0,0,0,0
5214154140,0,0,0,0,0
5214132904,0,0,0,0,0
99225218,0,0,0,0,0
1973118421,0,0,0,0,0
141676685,0,0,0,0,0
141676584,0,0,0,0,0
141676823,0,0,0,0,0
141676774,0,0,0,0,0
3980165849,0,0,0,0,0
3980922146,0,0,0,0,0
3980924038,0,0,0,0,0
3980162135,0,0,0,0,0
3980164081,0,0,0,0,0
3980925432,0,0,0,0,0
3980160281,0,0,0,0,0
3980167079,0,0,0,0,0
4518837939,0,0,0,0,0
4519468214,0,0,0,0,0
1463310259,0,0,0,0,0
5518780743,0,0,0,0,0
7423391816,0,0,0,0,0
7423393338,0,0,0,0,0
3975540357,0,0,0,0,0
3975541205,0,0,0,0,0
3976302614,0,0,0,0,0
2311441991,0,0,0,0,0
64196584,0,0,0,0,0
64198400,0,0,0,0,0
64197029,0,0,0,0,0
4184448882,0,0,0,0,0
52051466,0,0,0,0,0
52051413,0,0,0,0,0
52051542,0,0,0,0,0
52052550,0,0,0,0,0
52051938,0,0,0,0,0
52052146,0,0,0,0,0
52051593,0,0,0,0,0
52051662,0,0,0,0,0
52052758,0,0,0,0,0
52052845,0,0,0,0,0
52052657,0,0,0,0,0
52052805,0,0,0,0,0
52051877,0,0,0,0,0
1464161634,0,0,0,0,0
52052082,0,0,0,0,0
52052591,0,0,0,0,0
7568503350,0,0,0,0,0
7568489686,0,0,0,0,0
7568463658,0,0,0,0,0
7568491844,0,0,0,0,0
7568474482,0,0,0,0,0
7568496402,0,0,0,0,0
7568484956,0,0,0,0,0
7568468096,0,0,0,0,0
7568480222,0,0,0,0,0
7568477022,0,0,0,0,0
7568465888,0,0,0,0,0
7568498476,0,0,0,0,0
7568487930,0,0,0,0,0
7568471004,0,0,0,0,0
7568507416,0,0,0,0,0
3293930572,0,0,0,0,0
3825152325,0,0,0,0,0
3825228367,0,0,0,0,0
7181452217,0,0,0,0,0
1535297933,0,0,0,0,0
3825156933,0,0,0,0,0
3825200937,0,0,0,0,0
3826017230,0,0,0,0,0
3826021908,0,0,0,0,0
3825993336,0,0,0,0,0
3825197145,0,0,0,0,0
3825211711,0,0,0,0,0
3825204493,0,0,0,0,0
3826010074,0,0,0,0,0
3825161603,0,0,0,0,0
7181452741,0,0,0,0,0
3825983374,0,0,0,0,0
2312250788,0,0,0,0,0
4979732232,0,0,0,0,0
2710777669,0,0,0,0,0
4979123403,0,0,0,0,0
298346556,0,0,0,0,0
298038233,0,0,0,0,0
542108715,0,0,0,0,0
7321201938,0,0,0,0,0
3893218482,0,0,0,0,0
1635527310,0,0,0,0,0
3581099408,0,0,0,0,0
3581097520,0,0,0,0,0
3580287701,0,0,0,0,0
1464170518,0,0,0,0,0
3581102242,0,0,0,0,0
3580294479,0,0,0,0,0
3580293337,0,0,0,0,0
3581102998,0,0,0,0,0
3580290951,0,0,0,0,0
3580295641,0,0,0,0,0
4511272595,0,0,0,0,0
9161873374,0,0,0,0,0
7366679462,0,0,0,0,0
5213539481,0,0,0,0,0
7315677238,0,0,0,0,0
5683046217,0,0,0,0,0
5683051653,0,0,0,0,0
5688579490,0,0,0,0,0
5688012049,0,0,0,0,0
5688007309,0,0,0,0,0
4647554316,0,0,0,0,0
3285844504,0,0,0,0,0
5182273900,0,0,0,0,0
1469173249,0,0,0,0,0
3825966954,0,0,0,0,0
2310970540,0,0,0,0,0
64849571,0,0,0,0,0
893230157,0,0,0,0,0
2310975000,0,0,0,0,0
5737713848,0,0,0,0,0
7181455243,0,0,0,0,0
7366683922,0,0,0,0,0
7181455723,0,0,0,0,0
7366682518,0,0,0,0,0
7959545774,0,0,0,0,0
7946872296,0,0,0,0,0
7959548330,0,0,0,0,0
7959555350,0,0,0,0,0
7959560158,0,0,0,0,0
7959550662,0,0,0,0,0
7959562516,0,0,0,0,0
7959557782,0,0,0,0,0
7959553302,0,0,0,0,0
7959565666,0,0,0,0,0
7959540724,0,0,0,0,0
7959543024,0,0,0,0,0
8815055184,0,0,0,0,0
